Do you plan on attending the Shape the Future Symposium?,Choice 1,Choice 2,Choice 3,Choice 4,Choice 5,Choice 6,Choice 7,Choice 8,Choice 9,Choice 10,Choice 11,Choice 12,Choice 13
"Yes, I will attend in person",ESG 101,Environmental Impact @ Slalom with Net Zero Cloud,Shaping the Future Through Inspiration and Innovation,Energy Demand Nowcasting: How Machine Learning can Help Unlock ESG Enablement,Architecting for a Sustainable Cloud Future,Low Code – Meeting User Needs While Also Being Fast and Lean,Introduction to the Seattle Sustainability Team,MIDL Earth - Digitized ,Build a Bot Using PowerAutomate,The Future of Work: What You Need to Know to Navigate this Brave New World,Service Design: A Framework for Practical Collaboration,Starbucks Experimentation Program,Modern Portfolio Management
"Yes, I will attend in person",Architecting for a Sustainable Cloud Future,Starbucks Experimentation Program,Energy Demand Nowcasting: How Machine Learning can Help Unlock ESG Enablement,Environmental Impact @ Slalom with Net Zero Cloud,Build a Bot Using PowerAutomate,Fusion Development with the Microsoft Power Platform,Shaping the Future Through Inspiration and Innovation,Introduction to the Seattle Sustainability Team,ESG 101,Low Code – Meeting User Needs While Also Being Fast and Lean,The Future of Work: What You Need to Know to Navigate this Brave New World,MIDL Earth - Digitized ,Modern Portfolio Management
"Yes, I will attend virtually",Build a Bot Using PowerAutomate,Modern Portfolio Management,Low Code – Meeting User Needs While Also Being Fast and Lean,Fusion Development with the Microsoft Power Platform,Architecting for a Sustainable Cloud Future,Shaping the Future Through Inspiration and Innovation,Introduction to the Seattle Sustainability Team,ESG 101,Energy Demand Nowcasting: How Machine Learning can Help Unlock ESG Enablement,The Future of Work: What You Need to Know to Navigate this Brave New World,Environmental Impact @ Slalom with Net Zero Cloud,MIDL Earth - Digitized ,Starbucks Experimentation Program
"Yes, I will attend virtually",Shaping the Future Through Inspiration and Innovation,ESG 101,Introduction to the Seattle Sustainability Team,Low Code – Meeting User Needs While Also Being Fast and Lean,Modern Portfolio Management,The Future of Work: What You Need to Know to Navigate this Brave New World,Architecting for a Sustainable Cloud Future,Build a Bot Using PowerAutomate,Fusion Development with the Microsoft Power Platform,Energy Demand Nowcasting: How Machine Learning can Help Unlock ESG Enablement,Environmental Impact @ Slalom with Net Zero Cloud,MIDL Earth - Digitized ,Starbucks Experimentation Program
"Yes, I will attend virtually",Architecting for a Sustainable Cloud Future,Fusion Development with the Microsoft Power Platform,Modern Portfolio Management,MIDL Earth - Digitized ,Shaping the Future Through Inspiration and Innovation,Low Code – Meeting User Needs While Also Being Fast and Lean,Energy Demand Nowcasting: How Machine Learning can Help Unlock ESG Enablement,Build a Bot Using PowerAutomate,Introduction to the Seattle Sustainability Team,ESG 101,The Future of Work: What You Need to Know to Navigate this Brave New World,Environmental Impact @ Slalom with Net Zero Cloud,Starbucks Experimentation Program
"Yes, I will attend in person",The Future of Work: What You Need to Know to Navigate this Brave New World,Low Code – Meeting User Needs While Also Being Fast and Lean,Service Design: A Framework for Practical Collaboration,ESG 101,Modern Portfolio Management,Shaping the Future Through Inspiration and Innovation,Fusion Development with the Microsoft Power Platform,Starbucks Experimentation Program,Introduction to the Seattle Sustainability Team,Architecting for a Sustainable Cloud Future,Energy Demand Nowcasting: How Machine Learning can Help Unlock ESG Enablement,Environmental Impact @ Slalom with Net Zero Cloud,MIDL Earth - Digitized 
"Yes, I will attend in person",Build a Bot Using PowerAutomate,Introduction to the Seattle Sustainability Team,Starbucks Experimentation Program,Architecting for a Sustainable Cloud Future,Low Code – Meeting User Needs While Also Being Fast and Lean,Fusion Development with the Microsoft Power Platform,Shaping the Future Through Inspiration and Innovation,ESG 101,Energy Demand Nowcasting: How Machine Learning can Help Unlock ESG Enablement,The Future of Work: What You Need to Know to Navigate this Brave New World,Environmental Impact @ Slalom with Net Zero Cloud,MIDL Earth - Digitized ,Modern Portfolio Management
"Yes, I will attend virtually",Shaping the Future Through Inspiration and Innovation,Modern Portfolio Management,Starbucks Experimentation Program,Energy Demand Nowcasting: How Machine Learning can Help Unlock ESG Enablement,Build a Bot Using PowerAutomate,Fusion Development with the Microsoft Power Platform,Introduction to the Seattle Sustainability Team,ESG 101,Low Code – Meeting User Needs While Also Being Fast and Lean,Architecting for a Sustainable Cloud Future,The Future of Work: What You Need to Know to Navigate this Brave New World,Environmental Impact @ Slalom with Net Zero Cloud,MIDL Earth - Digitized 
"Yes, I will attend in person",Architecting for a Sustainable Cloud Future,Environmental Impact @ Slalom with Net Zero Cloud,Service Design: A Framework for Practical Collaboration,Modern Portfolio Management,Shaping the Future Through Inspiration and Innovation,ESG 101,Energy Demand Nowcasting: How Machine Learning can Help Unlock ESG Enablement,Fusion Development with the Microsoft Power Platform,Introduction to the Seattle Sustainability Team,Build a Bot Using PowerAutomate,The Future of Work: What You Need to Know to Navigate this Brave New World,Low Code – Meeting User Needs While Also Being Fast and Lean,MIDL Earth - Digitized 
"Yes, I will attend in person",Shaping the Future Through Inspiration and Innovation,Build a Bot Using PowerAutomate,Fusion Development with the Microsoft Power Platform,Starbucks Experimentation Program,ESG 101,Introduction to the Seattle Sustainability Team,Low Code – Meeting User Needs While Also Being Fast and Lean,Architecting for a Sustainable Cloud Future,Energy Demand Nowcasting: How Machine Learning can Help Unlock ESG Enablement,The Future of Work: What You Need to Know to Navigate this Brave New World,Environmental Impact @ Slalom with Net Zero Cloud,MIDL Earth - Digitized ,Modern Portfolio Management
"Yes, I will attend in person",Architecting for a Sustainable Cloud Future,Starbucks Experimentation Program,ESG 101,Build a Bot Using PowerAutomate,MIDL Earth - Digitized ,Energy Demand Nowcasting: How Machine Learning can Help Unlock ESG Enablement,Shaping the Future Through Inspiration and Innovation,Introduction to the Seattle Sustainability Team,Low Code – Meeting User Needs While Also Being Fast and Lean,The Future of Work: What You Need to Know to Navigate this Brave New World,Fusion Development with the Microsoft Power Platform,Environmental Impact @ Slalom with Net Zero Cloud,Modern Portfolio Management
"Yes, I will attend in person",ESG 101,Modern Portfolio Management,Service Design: A Framework for Practical Collaboration,Starbucks Experimentation Program,The Future of Work: What You Need to Know to Navigate this Brave New World,Environmental Impact @ Slalom with Net Zero Cloud,Energy Demand Nowcasting: How Machine Learning can Help Unlock ESG Enablement,Shaping the Future Through Inspiration and Innovation,Architecting for a Sustainable Cloud Future,Low Code – Meeting User Needs While Also Being Fast and Lean,Introduction to the Seattle Sustainability Team,Fusion Development with the Microsoft Power Platform,Build a Bot Using PowerAutomate
"Yes, I will attend virtually",The Future of Work: What You Need to Know to Navigate this Brave New World,Introduction to the Seattle Sustainability Team,ESG 101,Shaping the Future Through Inspiration and Innovation,Environmental Impact @ Slalom with Net Zero Cloud,Energy Demand Nowcasting: How Machine Learning can Help Unlock ESG Enablement,Build a Bot Using PowerAutomate,Architecting for a Sustainable Cloud Future,Modern Portfolio Management,Fusion Development with the Microsoft Power Platform,Low Code – Meeting User Needs While Also Being Fast and Lean,Starbucks Experimentation Program,Service Design: A Framework for Practical Collaboration
"Yes, I will attend virtually",Modern Portfolio Management,Service Design: A Framework for Practical Collaboration,Fusion Development with the Microsoft Power Platform,Starbucks Experimentation Program,Shaping the Future Through Inspiration and Innovation,Architecting for a Sustainable Cloud Future,The Future of Work: What You Need to Know to Navigate this Brave New World,Build a Bot Using PowerAutomate,Low Code – Meeting User Needs While Also Being Fast and Lean,Introduction to the Seattle Sustainability Team,ESG 101,Energy Demand Nowcasting: How Machine Learning can Help Unlock ESG Enablement,Environmental Impact @ Slalom with Net Zero Cloud
"Yes, I will attend in person",Fusion Development with the Microsoft Power Platform,Modern Portfolio Management,Build a Bot Using PowerAutomate,Low Code – Meeting User Needs While Also Being Fast and Lean,Starbucks Experimentation Program,Shaping the Future Through Inspiration and Innovation,Introduction to the Seattle Sustainability Team,ESG 101,Architecting for a Sustainable Cloud Future,Energy Demand Nowcasting: How Machine Learning can Help Unlock ESG Enablement,The Future of Work: What You Need to Know to Navigate this Brave New World,Environmental Impact @ Slalom with Net Zero Cloud,MIDL Earth - Digitized 
"Yes, I will attend virtually",,,,,,,,,,,,,
"Yes, I will attend in person",Architecting for a Sustainable Cloud Future,Environmental Impact @ Slalom with Net Zero Cloud,Energy Demand Nowcasting: How Machine Learning can Help Unlock ESG Enablement,MIDL Earth - Digitized ,Introduction to the Seattle Sustainability Team,ESG 101,Build a Bot Using PowerAutomate,Fusion Development with the Microsoft Power Platform,Shaping the Future Through Inspiration and Innovation,Low Code – Meeting User Needs While Also Being Fast and Lean,The Future of Work: What You Need to Know to Navigate this Brave New World,Starbucks Experimentation Program,Modern Portfolio Management
"Yes, I will attend in person",Architecting for a Sustainable Cloud Future,Build a Bot Using PowerAutomate,Fusion Development with the Microsoft Power Platform,Shaping the Future Through Inspiration and Innovation,Modern Portfolio Management,ESG 101,The Future of Work: What You Need to Know to Navigate this Brave New World,Low Code – Meeting User Needs While Also Being Fast and Lean,Energy Demand Nowcasting: How Machine Learning can Help Unlock ESG Enablement,Introduction to the Seattle Sustainability Team,Environmental Impact @ Slalom with Net Zero Cloud,MIDL Earth - Digitized ,Starbucks Experimentation Program
"Yes, I will attend in person",Shaping the Future Through Inspiration and Innovation,Starbucks Experimentation Program,The Future of Work: What You Need to Know to Navigate this Brave New World,Modern Portfolio Management,ESG 101,Service Design: A Framework for Practical Collaboration,Build a Bot Using PowerAutomate,Fusion Development with the Microsoft Power Platform,Introduction to the Seattle Sustainability Team,Low Code – Meeting User Needs While Also Being Fast and Lean,Architecting for a Sustainable Cloud Future,Energy Demand Nowcasting: How Machine Learning can Help Unlock ESG Enablement,Environmental Impact @ Slalom with Net Zero Cloud
"Yes, I will attend in person",Architecting for a Sustainable Cloud Future,Environmental Impact @ Slalom with Net Zero Cloud,Shaping the Future Through Inspiration and Innovation,Service Design: A Framework for Practical Collaboration,ESG 101,Low Code – Meeting User Needs While Also Being Fast and Lean,Introduction to the Seattle Sustainability Team,Energy Demand Nowcasting: How Machine Learning can Help Unlock ESG Enablement,Starbucks Experimentation Program,MIDL Earth - Digitized ,Modern Portfolio Management,Fusion Development with the Microsoft Power Platform,Build a Bot Using PowerAutomate
